Employee_ID,Employee_Name,Department,Leave_Type,Total_Days,EL_Balance,CL_Balance,CO_Balance,Overtime_Hours,Productivity_Score,Is_Peak_Season,Month
1118,Meera Reddy,HR,CO,4.0,24.4,1.01,4.45,9.44,89.88,0,6
1106,Sanjay Patel,HR,CO,2.0,15.96,0.2,0.76,1.84,79.79,0,3
1017,Vikram Patel,OPS,CL,1.0,20.44,1.69,4.73,18.66,79.51,0,8
1043,Vikram Verma,ENG,CL,7.0,6.08,4.11,0.38,7.86,88.4,0,7
1125,Rohan Singh,SALES,CL,4.0,10.29,6.66,0.63,8.94,86.4,0,8
1017,Vikram Patel,OPS,CO,3.0,6.91,7.86,2.44,2.74,93.72,0,8
1139,Arjun Verma,ENG,CO,6.0,16.65,0.69,0.93,11.21,92.32,0,5
1130,Priya Nair,OPS,CO,4.0,18.95,5.35,0.35,9.7,84.38,0,2
1085,Meera Nair,FIN,CL,5.0,27.36,0.69,2.98,11.38,75.71,1,12
1057,Rohan Patel,OPS,CL,3.0,10.18,8.54,3.71,9.96,92.95,0,1
1135,Priya Sharma,FIN,CL,7.0,7.76,0.33,1.37,5.39,91.39,0,3
1107,Priya Singh,SALES,CL,9.0,7.04,8.26,1.13,0.7,76.19,0,1
1025,Anjali Sharma,FIN,CL,9.0,26.27,11.45,1.05,10.08,88.61,0,5
1128,Sanjay Singh,SALES,EL,7.0,11.44,4.0,2.21,10.58,83.99,0,1
1044,Arjun Reddy,SALES,CO,3.0,6.18,2.35,2.91,15.72,78.38,0,2
1067,Arjun Sharma,HR,CO,7.0,28.16,1.02,1.36,15.35,86.25,0,8
1087,Arjun Gupta,OPS,EL,3.0,18.03,3.33,1.05,1.76,78.11,0,9
1145,Sanjay Nair,OPS,EL,3.0,29.48,0.88,1.42,4.86,79.97,0,7
1088,Priya Verma,HR,CL,8.0,27.82,2.43,2.71,12.74,85.44,0,3
1102,Priya Reddy,SALES,CO,4.0,15.03,9.55,3.82,40.84,58.74,1,11
1138,Meera Patel,ENG,EL,5.0,25.15,2.51,1.46,3.85,80.29,0,1
1019,Priya Sharma,FIN,CL,9.0,29.82,11.51,0.03,0.95,77.95,1,12
1015,Priya Gupta,FIN,CO,3.0,18.13,6.64,1.95,19.96,94.53,0,3
1041,Sanjay Sharma,HR,CL,5.0,27.31,4.99,3.92,18.24,89.25,0,9
1062,Anjali Reddy,FIN,EL,1.0,14.06,1.82,1.63,11.65,81.34,0,5
1092,Sanjay Reddy,FIN,CL,2.0,21.77,4.35,4.68,11.31,77.57,0,5
1004,Sanjay Singh,OPS,EL,9.0,12.45,2.19,3.08,4.68,76.6,0,4
1019,Priya Sharma,FIN,CL,6.0,10.83,9.37,3.11,3.08,82.14,0,3
1009,Arjun Reddy,ENG,CL,2.0,26.2,11.04,2.25,10.73,89.84,0,5
1128,Sanjay Singh,SALES,CL,7.0,29.36,4.13,3.24,7.85,92.89,0,5
1062,Anjali Reddy,FIN,EL,4.0,10.46,7.51,1.96,19.79,84.58,0,4
1040,Meera Singh,HR,EL,9.0,9.01,6.57,1.74,8.69,81.7,0,1
1143,Deepa Verma,SALES,CO,1.0,12.22,8.86,0.15,7.62,83.15,0,3
1006,Anjali Iyer,ENG,CL,1.0,10.33,10.62,4.91,0.4,85.93,0,1
1139,Arjun Verma,ENG,CL,2.0,20.97,2.29,4.56,9.32,81.51,0,9
1136,Rohan Iyer,OPS,EL,8.0,16.74,0.92,3.53,7.87,80.45,0,3
1141,Meera Gupta,ENG,CO,7.0,9.18,11.69,3.14,9.01,76.58,0,5
1140,Sanjay Singh,ENG,CL,6.0,18.3,2.57,3.13,10.26,85.66,1,10
1035,Arjun Reddy,FIN,CO,1.0,26.08,0.13,4.31,9.03,75.08,0,9
1103,Deepa Sharma,FIN,CL,8.0,21.98,5.85,0.2,13.12,91.84,0,3
1066,Arjun Gupta,SALES,CO,9.0,22.68,11.07,3.57,11.69,93.05,0,4
1048,Sanjay Sharma,HR,EL,6.0,16.66,10.77,0.75,16.52,80.83,1,11
1017,Vikram Patel,OPS,EL,9.0,18.24,8.21,3.11,3.06,91.9,0,4
1073,Priya Singh,HR,CO,1.0,15.92,10.26,0.89,10.64,82.12,0,7
1134,Anjali Iyer,HR,CL,5.0,18.9,0.25,0.52,6.95,75.87,0,1
1005,Priya Singh,HR,CL,2.0,13.75,9.49,3.13,8.91,76.84,0,9
1139,Arjun Verma,ENG,CO,8.0,21.6,10.94,2.3,0.82,92.61,0,2
1076,Deepa Reddy,FIN,EL,9.0,14.8,4.38,2.71,19.14,92.97,0,9
1109,Arjun Singh,FIN,CL,6.0,19.93,5.49,1.7,9.36,81.23,0,4
1073,Priya Singh,HR,CL,8.0,10.95,11.86,2.5,3.88,84.54,0,4
1071,Arjun Nair,OPS,CO,4.0,22.57,9.22,1.89,18.18,90.79,0,9
1012,Sanjay Gupta,ENG,CO,2.0,20.27,10.92,3.95,11.27,76.52,1,10
1043,Vikram Verma,ENG,CL,1.0,7.06,8.83,2.73,19.07,78.66,1,10
1049,Vikram Gupta,HR,EL,2.0,20.35,8.67,3.61,16.3,92.07,0,8
1119,Arjun Singh,SALES,CO,8.0,22.18,5.98,0.95,11.05,83.15,0,2
1118,Meera Reddy,HR,CO,5.0,15.65,10.67,1.17,1.46,86.79,0,8
1093,Sanjay Reddy,HR,EL,8.0,24.15,4.55,2.39,3.72,80.84,1,10
1088,Priya Verma,HR,EL,9.0,5.87,8.29,2.64,5.77,91.29,0,7
1124,Anjali Sharma,FIN,CO,9.0,25.41,8.5,0.31,18.09,90.8,0,2
1052,Arjun Gupta,ENG,CL,3.0,29.61,10.25,4.65,15.78,84.13,1,12
1129,Meera Sharma,FIN,EL,7.0,18.37,7.16,2.08,6.0,75.97,0,6
1027,Deepa Nair,ENG,CO,1.0,21.77,7.72,1.22,0.45,91.17,0,7
1069,Vikram Sharma,HR,EL,1.0,7.55,0.75,1.74,16.09,93.37,0,7
1067,Arjun Sharma,HR,CO,5.0,12.63,5.94,0.93,18.58,86.83,0,7
1137,Meera Gupta,SALES,CO,9.0,28.86,8.86,3.67,1.45,92.91,0,4
1002,Vikram Gupta,ENG,EL,2.0,28.99,1.2,2.41,0.99,84.99,0,3
1145,Sanjay Nair,OPS,EL,6.0,14.96,7.61,4.3,19.67,85.08,1,10
1097,Meera Sharma,HR,EL,7.0,20.22,0.79,1.9,0.07,87.3,0,8
1018,Arjun Gupta,ENG,EL,1.0,19.24,7.88,2.31,16.08,77.25,1,11
1140,Sanjay Singh,ENG,CL,9.0,16.92,11.85,3.59,13.15,86.41,0,2
1069,Vikram Sharma,HR,EL,3.0,16.38,5.55,2.14,10.63,80.47,0,2
1137,Meera Gupta,SALES,CO,5.0,26.05,5.7,3.59,6.74,87.5,0,2
1101,Meera Verma,SALES,EL,4.0,16.62,11.73,3.39,8.14,75.52,0,8
1101,Meera Verma,SALES,CL,1.0,23.81,5.53,2.15,17.95,80.77,0,3
1048,Sanjay Sharma,HR,CO,9.0,25.52,2.34,0.72,0.52,79.74,0,3
1007,Meera Reddy,ENG,CO,2.0,10.04,0.5,4.85,16.14,82.21,0,7
1055,Priya Iyer,FIN,CO,6.0,17.25,4.54,3.47,16.35,85.88,0,1
1065,Meera Verma,FIN,CL,7.0,6.38,7.4,3.43,3.96,91.39,0,1
1008,Meera Reddy,OPS,CO,8.0,19.67,10.98,1.6,16.4,75.19,0,5
1138,Meera Patel,ENG,CL,7.0,24.72,11.16,0.59,4.64,93.07,0,6
1080,Sanjay Sharma,ENG,CL,8.0,7.08,3.42,2.6,17.05,89.15,0,3
1054,Sanjay Gupta,SALES,EL,5.0,12.47,1.43,2.05,0.57,79.22,0,8
1002,Vikram Gupta,ENG,EL,6.0,6.11,7.07,2.75,1.56,93.86,0,8
1084,Vikram Reddy,ENG,CL,4.0,5.01,10.59,0.1,15.16,82.23,1,12
1042,Sanjay Sharma,HR,CL,3.0,24.19,0.86,4.61,1.02,84.59,1,10
1002,Vikram Gupta,ENG,CL,2.0,13.98,4.6,2.37,12.01,86.42,0,8
1044,Arjun Reddy,SALES,CO,2.0,15.7,4.84,3.56,18.36,88.34,0,2
1013,Meera Reddy,FIN,EL,9.0,6.52,1.15,0.19,9.14,91.52,1,11
1135,Priya Sharma,FIN,CO,9.0,25.92,7.98,1.33,2.34,75.32,0,3
1053,Deepa Reddy,OPS,CL,8.0,21.67,8.39,4.48,8.97,88.14,0,1
1132,Priya Sharma,OPS,CL,7.0,24.29,0.57,3.59,18.22,81.94,0,5
1130,Priya Nair,OPS,CO,6.0,28.57,6.15,0.56,12.56,89.66,1,10
1026,Deepa Singh,FIN,EL,7.0,24.73,4.09,1.28,17.58,85.97,1,12
1122,Sanjay Nair,HR,EL,3.0,20.37,10.44,3.48,4.9,87.98,0,9
1144,Meera Sharma,SALES,EL,6.0,9.45,8.4,0.14,37.41,79.54,1,10
1087,Arjun Gupta,OPS,EL,2.0,13.61,7.97,4.5,14.53,89.22,1,12
1053,Deepa Reddy,OPS,CO,3.0,10.13,4.37,3.25,17.23,77.64,0,1
1122,Sanjay Nair,HR,CL,8.0,19.02,3.1,0.36,14.62,80.98,0,4
1064,Anjali Nair,HR,CO,5.0,27.3,7.59,1.74,9.66,90.05,0,5
1147,Sanjay Verma,SALES,EL,8.0,13.48,3.58,0.21,0.65,80.57,0,5
1123,Sanjay Verma,OPS,EL,1.0,21.55,1.9,4.52,4.61,80.83,1,10
1036,Priya Iyer,SALES,EL,3.0,28.41,4.71,2.2,15.94,76.87,0,9
1003,Sanjay Gupta,HR,CL,7.0,6.11,0.57,4.54,17.47,84.17,0,6
1061,Anjali Sharma,OPS,CL,8.0,15.48,8.19,1.77,12.57,92.71,1,11
1146,Deepa Gupta,ENG,CO,1.0,9.51,9.0,1.02,13.75,81.99,0,1
1032,Arjun Nair,OPS,CO,3.0,17.51,10.25,2.94,5.54,82.95,0,5
1113,Deepa Singh,ENG,EL,2.0,11.62,2.66,0.98,2.61,93.68,1,12
1070,Rohan Nair,HR,EL,2.0,28.33,9.07,3.95,2.1,91.73,0,1
1130,Priya Nair,OPS,EL,7.0,19.39,9.87,3.89,17.8,93.56,0,6
1099,Deepa Gupta,ENG,CL,5.0,12.19,11.8,0.21,19.78,75.96,0,8
1122,Sanjay Nair,HR,CL,3.0,8.37,3.08,4.87,7.6,86.32,1,12
1114,Deepa Nair,HR,CO,5.0,19.73,1.71,1.3,10.92,79.75,1,12
1109,Arjun Singh,FIN,CO,5.0,12.03,2.45,4.73,1.68,79.23,0,5
1067,Arjun Sharma,HR,EL,2.0,19.35,3.18,3.34,7.23,85.9,0,2
1123,Sanjay Verma,OPS,CO,6.0,27.1,0.06,4.67,10.23,89.01,0,2
1036,Priya Iyer,SALES,CL,5.0,25.87,2.13,0.8,13.15,92.4,0,8
1060,Deepa Verma,OPS,CO,7.0,12.99,8.93,2.66,12.17,82.87,0,6
1093,Sanjay Reddy,HR,CL,7.0,19.32,8.61,3.73,18.1,75.09,1,12
1054,Sanjay Gupta,SALES,CO,2.0,5.73,11.69,1.11,9.45,76.22,0,4
1021,Arjun Verma,OPS,CL,1.0,20.21,8.08,1.46,9.15,83.25,1,10
1060,Deepa Verma,OPS,EL,6.0,17.24,8.36,0.55,8.82,91.18,0,9
1117,Arjun Nair,OPS,CL,3.0,11.39,2.97,4.8,1.35,83.58,0,7
1047,Sanjay Reddy,HR,CL,4.0,25.25,7.01,1.95,2.19,92.91,0,1
1141,Meera Gupta,ENG,EL,7.0,20.98,11.07,0.76,11.34,90.29,0,5
1141,Meera Gupta,ENG,CL,9.0,20.62,9.09,4.21,15.24,82.08,1,10
1024,Vikram Singh,HR,CL,2.0,5.61,4.35,0.64,2.43,80.63,1,11
1060,Deepa Verma,OPS,EL,2.0,6.85,2.44,0.46,1.26,80.36,0,9
1146,Deepa Gupta,ENG,CL,2.0,27.05,4.22,2.76,12.84,83.29,1,12
1020,Anjali Verma,ENG,EL,5.0,29.77,9.08,4.18,11.44,92.42,1,10
1052,Arjun Gupta,ENG,CL,8.0,18.54,3.93,3.51,8.78,80.76,0,2
1061,Anjali Sharma,OPS,CO,7.0,21.14,0.54,2.71,0.35,90.57,0,4
1029,Rohan Verma,ENG,CL,3.0,8.96,4.78,1.15,6.76,94.96,0,8
1088,Priya Verma,HR,EL,4.0,28.23,2.99,1.58,19.26,91.2,0,4
1069,Vikram Sharma,HR,CO,4.0,18.83,6.44,3.59,4.14,78.18,0,3
1112,Sanjay Sharma,OPS,EL,7.0,8.71,5.07,4.82,8.23,81.95,0,8
1057,Rohan Patel,OPS,CL,9.0,8.95,6.43,4.83,3.13,78.73,0,8
1036,Priya Iyer,SALES,CO,3.0,6.41,5.19,3.89,11.08,87.95,0,2
1095,Priya Singh,FIN,CO,9.0,20.92,2.75,2.09,16.03,85.77,1,12
1020,Anjali Verma,ENG,EL,6.0,28.56,11.97,1.41,11.51,84.01,0,5
1016,Meera Sharma,HR,CL,3.0,27.74,5.4,1.4,2.82,88.68,0,9
1002,Vikram Gupta,ENG,CL,9.0,21.14,6.71,0.23,18.64,87.56,0,2
1131,Anjali Iyer,HR,CO,1.0,22.75,0.67,3.16,15.29,90.57,0,2
1134,Anjali Iyer,HR,CO,8.0,29.38,11.94,0.38,18.73,80.79,0,2
1040,Meera Singh,HR,EL,6.0,17.44,5.14,1.63,12.91,77.62,0,5
1051,Rohan Gupta,HR,CL,9.0,25.11,10.32,1.8,6.5,85.34,0,6
1085,Meera Nair,FIN,CL,2.0,11.06,5.66,4.69,15.78,94.29,0,1
1003,Sanjay Gupta,HR,CL,7.0,25.67,3.5,0.82,14.13,87.78,0,1
1132,Priya Sharma,OPS,CL,2.0,20.11,3.63,1.0,10.85,83.8,0,3
1014,Meera Gupta,HR,CO,6.0,15.06,8.79,1.81,13.86,75.29,0,1
1100,Sanjay Gupta,FIN,CO,9.0,22.98,5.27,3.93,18.47,86.99,0,8
1102,Priya Reddy,SALES,CL,3.0,28.9,6.96,3.41,41.44,58.71,1,10
1012,Sanjay Gupta,ENG,CL,2.0,7.07,6.28,4.42,11.03,87.33,0,6
1110,Anjali Singh,FIN,CO,5.0,22.4,7.04,3.16,16.07,94.58,1,12
1074,Anjali Singh,SALES,CO,9.0,8.39,9.8,3.68,15.41,79.62,0,4
1031,Anjali Reddy,FIN,CL,1.0,27.71,6.03,3.28,8.31,87.62,0,1
1019,Priya Sharma,FIN,CO,9.0,20.86,7.09,1.47,2.99,82.37,0,7
1100,Sanjay Gupta,FIN,CO,7.0,27.86,0.43,1.22,3.87,85.05,0,9
1084,Vikram Reddy,ENG,CO,9.0,11.06,7.13,4.42,18.21,94.18,1,10
1072,Arjun Patel,ENG,CL,7.0,24.59,5.36,4.32,14.08,75.46,0,8
1128,Sanjay Singh,SALES,EL,9.0,20.03,3.63,4.45,15.3,82.39,0,4
1064,Anjali Nair,HR,CO,2.0,18.06,4.32,0.08,11.25,77.48,0,8
1129,Meera Sharma,FIN,CL,3.0,28.98,6.18,4.92,1.16,86.67,0,1
1049,Vikram Gupta,HR,CL,7.0,25.63,0.4,1.79,15.0,93.93,0,6
1096,Arjun Sharma,ENG,CL,6.0,9.49,0.04,1.65,7.57,93.9,1,11
1060,Deepa Verma,OPS,EL,1.0,24.09,10.98,1.19,8.58,77.44,1,10
1141,Meera Gupta,ENG,CO,8.0,26.83,2.47,0.2,13.45,81.9,0,5
1005,Priya Singh,HR,CO,6.0,20.42,2.07,2.07,9.65,84.18,1,10
1148,Meera Iyer,FIN,CO,6.0,22.52,0.12,1.69,6.05,92.36,0,4
1076,Deepa Reddy,FIN,CL,8.0,19.76,1.82,1.23,5.87,87.16,0,2
1012,Sanjay Gupta,ENG,CL,5.0,21.26,11.48,3.82,8.11,89.97,0,1
1126,Vikram Reddy,OPS,EL,1.0,15.26,0.94,4.46,4.93,76.28,0,6
1000,Rohan Reddy,OPS,EL,9.0,24.58,10.04,2.27,11.82,85.68,1,12
1149,Deepa Gupta,SALES,CL,5.0,14.87,3.06,0.78,13.85,76.86,0,7
1142,Rohan Patel,ENG,CL,4.0,27.67,4.9,4.23,3.16,75.43,1,12
1099,Deepa Gupta,ENG,CO,1.0,21.87,9.04,1.23,13.48,75.86,0,5
1002,Vikram Gupta,ENG,EL,7.0,6.71,5.78,0.85,14.59,79.75,0,8
1027,Deepa Nair,ENG,CO,2.0,14.45,9.79,0.9,1.64,81.57,0,7
1133,Meera Iyer,SALES,CO,6.0,5.98,5.18,1.91,43.16,69.52,1,10
1122,Sanjay Nair,HR,EL,8.0,9.14,4.74,1.58,1.94,83.65,0,7
1066,Arjun Gupta,SALES,EL,8.0,12.4,10.64,1.51,14.28,87.24,0,5
1116,Priya Sharma,FIN,CO,4.0,28.11,6.87,0.35,11.06,86.51,0,4
1099,Deepa Gupta,ENG,CO,3.0,20.57,3.12,2.91,4.82,83.93,0,2
1012,Sanjay Gupta,ENG,EL,4.0,18.63,6.65,3.16,8.78,88.6,0,7
1114,Deepa Nair,HR,CL,4.0,20.78,3.8,0.8,8.19,88.23,1,11
1043,Vikram Verma,ENG,CO,2.0,20.33,9.76,0.13,9.01,90.17,0,7
1123,Sanjay Verma,OPS,CL,9.0,18.19,3.89,2.62,2.28,77.6,0,4
1134,Anjali Iyer,HR,CO,3.0,6.87,4.83,0.01,10.22,78.86,0,5
1138,Meera Patel,ENG,CL,6.0,8.89,8.86,4.6,0.84,82.91,1,12
1060,Deepa Verma,OPS,EL,6.0,10.53,1.86,1.51,14.49,78.3,0,6
1122,Sanjay Nair,HR,CO,7.0,21.67,9.81,1.87,16.97,78.26,0,6
1080,Sanjay Sharma,ENG,CO,4.0,21.33,5.24,3.26,1.06,78.61,0,5
1146,Deepa Gupta,ENG,EL,1.0,15.07,8.67,3.42,19.27,79.3,0,9
1058,Priya Iyer,HR,EL,7.0,29.97,2.41,2.62,6.92,85.52,0,9
1043,Vikram Verma,ENG,CO,6.0,13.84,2.57,2.86,13.95,88.47,0,4
1030,Priya Verma,ENG,EL,7.0,15.58,10.84,2.42,11.48,84.84,0,5
1080,Sanjay Sharma,ENG,CO,9.0,10.71,4.34,0.11,19.08,83.32,0,6
1053,Deepa Reddy,OPS,EL,2.0,25.31,10.32,3.58,18.06,78.34,0,1
1149,Deepa Gupta,SALES,EL,1.0,19.9,10.33,1.08,41.34,55.95,1,10
1078,Sanjay Sharma,OPS,CO,5.0,26.78,6.14,2.83,0.12,79.31,0,8
1062,Anjali Reddy,FIN,CO,2.0,26.73,7.72,1.15,3.15,87.55,1,11
1129,Meera Sharma,FIN,CO,6.0,22.01,7.46,3.51,15.7,85.25,1,10
1015,Priya Gupta,FIN,CL,2.0,13.54,0.35,1.98,18.61,87.53,0,7
1070,Rohan Nair,HR,EL,4.0,23.23,4.43,3.27,11.54,77.52,0,2
1027,Deepa Nair,ENG,CO,6.0,8.75,0.7,4.37,5.78,80.81,0,3
1024,Vikram Singh,HR,EL,3.0,19.42,8.87,0.38,18.42,94.47,0,4
1143,Deepa Verma,SALES,CL,2.0,27.9,11.47,4.64,5.25,79.65,0,8
1095,Priya Singh,FIN,CL,4.0,14.36,7.45,3.81,14.71,91.29,1,11
1024,Vikram Singh,HR,CL,6.0,14.43,8.36,4.5,6.41,84.21,1,12
1132,Priya Sharma,OPS,EL,2.0,15.73,11.94,0.99,1.86,76.51,0,4
1088,Priya Verma,HR,CL,9.0,26.92,9.68,1.24,7.46,89.9,1,11
1022,Deepa Reddy,FIN,EL,2.0,27.48,6.23,2.53,1.25,93.44,0,7
1016,Meera Sharma,HR,CO,9.0,10.39,6.33,1.2,15.19,86.29,0,6
1058,Priya Iyer,HR,CO,3.0,7.28,11.65,4.89,2.6,77.08,0,4
1109,Arjun Singh,FIN,EL,3.0,15.88,0.88,2.49,9.89,86.77,0,4
1030,Priya Verma,ENG,CL,3.0,26.44,6.17,3.42,1.5,83.98,0,9
1057,Rohan Patel,OPS,CL,7.0,6.92,3.72,2.53,11.69,76.33,0,7
1099,Deepa Gupta,ENG,CL,9.0,29.18,5.27,4.75,14.47,76.41,0,4
1115,Meera Iyer,SALES,CL,5.0,17.96,7.77,2.03,44.79,69.0,1,10
1143,Deepa Verma,SALES,CL,2.0,17.77,0.95,2.94,0.63,77.13,0,5
1131,Anjali Iyer,HR,CO,4.0,27.47,9.28,4.36,4.28,86.91,1,10
1027,Deepa Nair,ENG,CO,9.0,26.38,10.88,4.25,16.49,89.9,0,5
1013,Meera Reddy,FIN,EL,8.0,27.12,6.36,4.74,5.81,84.09,0,7
1047,Sanjay Reddy,HR,EL,2.0,15.53,10.71,0.59,14.17,81.96,0,1
1069,Vikram Sharma,HR,EL,6.0,27.01,11.77,1.96,17.73,85.19,0,7
1057,Rohan Patel,OPS,CO,7.0,18.93,0.84,1.34,11.34,91.14,1,11
1083,Sanjay Nair,ENG,EL,1.0,11.36,6.05,4.06,14.88,86.82,1,12
1130,Priya Nair,OPS,CL,7.0,19.0,3.05,1.15,12.23,85.46,0,5
1030,Priya Verma,ENG,EL,4.0,20.48,7.01,3.03,12.39,91.94,0,6
1076,Deepa Reddy,FIN,CO,2.0,29.45,3.16,2.35,17.55,76.6,0,8
1075,Priya Sharma,SALES,CO,2.0,27.18,9.19,0.98,12.41,90.89,0,4
1086,Rohan Patel,HR,CL,1.0,15.63,11.1,0.83,5.35,76.26,0,7
1130,Priya Nair,OPS,CL,3.0,12.87,1.97,0.2,3.33,84.07,0,6
1109,Arjun Singh,FIN,CO,2.0,26.89,6.18,3.65,0.71,82.3,1,10
1114,Deepa Nair,HR,CO,9.0,29.07,7.52,3.92,17.55,89.29,0,7
1139,Arjun Verma,ENG,CL,3.0,10.05,10.68,4.56,12.16,90.32,0,1
1102,Priya Reddy,SALES,EL,7.0,12.74,8.41,1.12,12.43,86.79,0,3
1002,Vikram Gupta,ENG,CL,8.0,18.18,0.48,4.13,9.89,81.93,0,6
1138,Meera Patel,ENG,CL,2.0,26.27,3.54,0.04,5.93,80.63,1,10
1097,Meera Sharma,HR,EL,7.0,26.93,1.25,0.16,1.77,91.91,0,1
1079,Arjun Singh,SALES,CL,7.0,13.41,2.55,2.81,10.76,86.82,0,8
1061,Anjali Sharma,OPS,CO,4.0,21.6,6.28,4.11,6.01,91.31,0,7
1077,Anjali Gupta,ENG,EL,1.0,29.45,6.14,3.15,13.42,82.25,0,3
1003,Sanjay Gupta,HR,CO,4.0,14.68,7.88,3.79,3.8,81.65,0,8
1096,Arjun Sharma,ENG,CL,5.0,25.07,7.94,1.62,10.33,83.9,0,8
1027,Deepa Nair,ENG,EL,1.0,25.82,1.26,0.71,19.55,86.76,1,11
1068,Anjali Sharma,FIN,CL,5.0,10.17,8.35,0.91,1.82,80.02,0,7
1107,Priya Singh,SALES,EL,8.0,7.28,2.45,0.16,10.27,76.69,0,2
1140,Sanjay Singh,ENG,CL,8.0,18.94,0.42,2.95,8.74,75.48,0,9
1058,Priya Iyer,HR,CO,9.0,28.95,8.97,4.25,7.08,86.09,0,9
1061,Anjali Sharma,OPS,CO,4.0,13.82,9.86,2.7,6.09,83.75,0,9
1029,Rohan Verma,ENG,CL,4.0,24.51,9.53,1.28,10.58,94.21,0,9
1002,Vikram Gupta,ENG,CO,3.0,12.51,10.34,4.67,14.94,79.63,0,5
1041,Sanjay Sharma,HR,EL,9.0,26.24,7.59,1.76,1.54,90.06,0,2
1143,Deepa Verma,SALES,CL,4.0,5.15,5.93,1.8,11.11,89.42,0,2
1060,Deepa Verma,OPS,CL,3.0,8.0,9.01,1.11,19.89,78.36,1,10
1101,Meera Verma,SALES,CO,7.0,13.11,4.92,4.04,15.4,79.46,0,2
1102,Priya Reddy,SALES,CO,5.0,28.8,6.76,3.49,16.03,89.42,0,9
1026,Deepa Singh,FIN,CO,6.0,19.91,7.64,4.25,13.4,89.66,0,6
1101,Meera Verma,SALES,CL,6.0,19.28,3.68,1.89,14.3,82.33,0,6
1108,Meera Reddy,HR,CO,7.0,6.74,5.12,0.2,19.3,87.55,0,6
1087,Arjun Gupta,OPS,CO,2.0,19.25,4.28,3.87,10.92,83.67,1,10
1133,Meera Iyer,SALES,EL,2.0,15.64,3.75,3.81,16.65,94.51,0,6
1069,Vikram Sharma,HR,CO,6.0,5.03,11.21,1.53,3.93,80.36,0,4
1114,Deepa Nair,HR,EL,1.0,13.81,5.49,0.74,8.1,77.06,0,3
1121,Sanjay Nair,OPS,CL,9.0,24.76,6.8,3.62,8.37,82.63,0,4
1085,Meera Nair,FIN,EL,5.0,16.7,8.89,4.16,15.02,77.88,0,7
1006,Anjali Iyer,ENG,CO,7.0,14.55,1.59,4.31,12.28,82.09,0,7
1043,Vikram Verma,ENG,CL,2.0,9.26,6.74,0.39,18.99,87.07,0,1
1106,Sanjay Patel,HR,EL,1.0,24.03,9.25,3.32,4.32,83.08,0,8
1042,Sanjay Sharma,HR,CL,1.0,11.32,1.86,1.03,8.01,89.8,0,2
1093,Sanjay Reddy,HR,CO,5.0,17.29,10.63,1.16,9.02,76.93,0,3
1038,Arjun Sharma,SALES,CL,5.0,5.58,11.63,4.05,15.02,90.21,0,6
1131,Anjali Iyer,HR,CL,2.0,27.47,2.13,1.46,11.03,81.38,0,4
1143,Deepa Verma,SALES,CO,4.0,18.08,4.35,1.24,8.17,85.31,0,8
1014,Meera Gupta,HR,EL,9.0,10.54,4.56,1.8,7.83,90.87,0,7
1125,Rohan Singh,SALES,CL,4.0,10.8,8.62,2.74,8.94,91.2,0,4
1145,Sanjay Nair,OPS,EL,4.0,20.23,10.5,4.09,12.03,90.06,0,2
1123,Sanjay Verma,OPS,CL,3.0,24.19,4.23,4.45,7.9,89.35,1,10
1043,Vikram Verma,ENG,CO,2.0,17.74,8.7,2.49,12.17,92.96,1,12
1066,Arjun Gupta,SALES,EL,5.0,5.74,6.05,4.02,46.72,66.35,1,10
1137,Meera Gupta,SALES,CO,5.0,27.63,2.41,4.95,24.14,70.06,1,12
1120,Meera Reddy,HR,CO,6.0,24.81,3.08,2.22,13.18,83.8,0,5
1008,Meera Reddy,OPS,EL,6.0,7.87,9.37,3.6,13.12,78.1,0,3
1080,Sanjay Sharma,ENG,CL,5.0,10.7,9.66,3.19,11.31,79.52,0,6
1148,Meera Iyer,FIN,EL,3.0,29.17,8.73,4.96,13.02,79.35,1,10
1000,Rohan Reddy,OPS,CL,4.0,22.04,3.22,4.08,7.18,84.6,1,11
1149,Deepa Gupta,SALES,CO,6.0,6.32,7.14,0.73,15.13,79.36,0,2
1107,Priya Singh,SALES,CO,1.0,10.88,9.04,4.33,17.57,90.67,0,2
1111,Anjali Patel,SALES,EL,2.0,15.93,1.33,1.1,11.9,94.53,0,6
1097,Meera Sharma,HR,CL,9.0,12.3,5.88,0.55,9.43,79.88,0,3
1132,Priya Sharma,OPS,CL,3.0,10.75,0.92,4.6,10.61,82.93,1,11
1045,Meera Reddy,ENG,CL,2.0,26.79,8.77,1.59,10.09,77.71,1,12
1107,Priya Singh,SALES,CL,3.0,28.09,11.95,3.0,0.66,76.63,0,5
1147,Sanjay Verma,SALES,CO,3.0,28.35,6.42,3.47,17.93,77.94,0,6
1081,Deepa Reddy,OPS,CO,6.0,15.48,0.87,0.03,10.58,83.35,0,4
1118,Meera Reddy,HR,CL,1.0,28.67,4.69,0.32,7.76,77.91,0,8
1120,Meera Reddy,HR,CO,8.0,14.44,11.54,1.63,19.67,79.11,0,9
1055,Priya Iyer,FIN,CL,9.0,8.39,2.43,1.56,11.8,81.65,1,10
1046,Arjun Singh,OPS,EL,4.0,17.52,3.97,4.98,7.11,83.57,0,3
1032,Arjun Nair,OPS,EL,8.0,14.66,1.03,0.7,0.09,75.19,0,9
1014,Meera Gupta,HR,CO,1.0,20.12,5.75,4.67,4.81,80.48,0,6
